Full_Prompt,Survey_Date,Response,Gender,Age,Geography,Weight,RT,User_ID
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,3,Female,45-54,US-MIDWEST-SD,1.1242494,6652,2030249566
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,5,Female,65+,US-NORTHEAST-NJ,1.670219,17359,2037360548
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,3,Male,25-34,US-SOUTH-TN,0.7448654,14582,2043112082
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,4,Male,25-34,US-WEST-AZ,0.6879526,11383,205764520
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,5,Female,25-34,US-MIDWEST-NE,0.8942136,27213,2064741036
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,1,Male,65+,US-WEST-AK,1.3661924,21238,2081259716
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,2,Male,45-54,US-WEST-WY,0.864928,15098,2090088674
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,5,Female,55-64,US-WEST-MT,1.7798134,250067,2140400360
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,4,Female,18-24,US-NORTHEAST-NJ,0.9289543,20184,2141058012
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,5,Male,35-44,US-NORTHEAST-NH,0.6039605,39636,214800889
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,4,Male,35-44,US-MIDWEST-MI,0.64214,18539,219052858
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,4,Male,25-34,US-MIDWEST-KS,0.6246643,15987,220555204
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,2,Male,35-44,US-WEST-NM,0.7071989,15011,221329069
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,1,Female,55-64,US-MIDWEST-IA,1.6160792,6792,228493917
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,4,Female,45-54,US-NORTHEAST-NY,1.0574053,13621,229977829
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,4,Female,35-44,US-MIDWEST-IA,0.9192302,14305,231815154
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,2,Male,18-24,US-SOUTH-VA,0.82272,219365,231873219
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,1,Male,18-24,US-SOUTH-VA,0.82272,12165,23936221
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,1,Female,25-34,US-MIDWEST-MO,0.8942136,25876,247327368
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,5,Male,65+,US-WEST-MT,1.3661924,14878,259262793
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,4,Male,45-54,US-SOUTH-DE,0.9364815,16658,265461470
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,1,Male,55-64,US-WEST-CA,1.2433114,19554,282188721
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,2,Male,35-44,US-NORTHEAST-ME,0.6039605,12079,29031308
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,4,Female,55-64,US-NORTHEAST-MA,1.5199925,10362,290782963
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,5,Male,45-54,US-WEST-WY,0.864928,95113,302600020
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,2,Female,45-54,US-SOUTH-MS,1.3405832,18488,303094072
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,1,Female,35-44,US-NORTHEAST-PA,0.8645759,47839,317668165
Think about *American companies that use implicit bias training for workers*. How much do you trust the people in charge of these companies to do what is best for society?,2021-01-13,4,Male,18-24,US-WEST-CO,0.7598586,16846,318903381
